comment_id,operation,scope,remove_code,add_code,labeler_id,label_time,problem,message
50c6786a_f47df10b,insert,3,NULL,pending,11,7/19/2019 4:50,NULL,"nit: the pending""?"""
50c6786a_f806b740,insert,3,NULL,additional space,11,7/19/2019 4:56,NULL,Needs additional space for null-termination.
50c6786a_f8179735,insert,3,NULL,spacing,11,7/14/2019 13:32,NULL,spacing
50c6786a_fbcfa762,replace,1,dmibar_phys,/* fall thru */,9,7/24/2019 17:46,NULL,"This will leave dmibar_phys undefined when it's used before.

I suspect omitting the break was intentional, but the author should have left a comment such as '/* fall thru */' to make the intention more clear."
50dd982a_8051d826,replace,1,initialization,variable within the block,9,7/21/2019 19:46,NULL,Why is this declared and initialized here? The initialization is superfluous. And you can declare the variable within the block.
5102c37c_e5c8042a,insert,3,NULL,configured short,8,7/18/2019 19:07,NULL,the one on the mainboard can be configured short.
511eda7d_a2899a19,insert,3,NULL,IOMUX,11,7/17/2019 4:04,NULL,Not present on FT4
51559ed8_3722c0cf,insert,3,NULL,output,7,7/18/2019 18:00,NULL,output
528fe45f_a5533236,insert,3,NULL,spelling,7,7/12/2019 12:18,NULL,spelling
52d341c4_1a4c8081,insert,3,NULL,DECLARE_REGION(),7,7/12/2019 10:05,NULL,"This pattern has recently been replaced, please use DECLARE_REGION() (from <symbols.h>) now."
53e83414_57c87994,insert,3,NULL,void*,10,7/15/2019 6:24,NULL,make all these void* like the rest of the file
556c004f_10d1bb80,insert,3,NULL,BIOS_INFO,11,7/18/2019 3:43,NULL,*BIOS_INFO* would be appropriate in my opinion.
55f6100f_5dd943b2,replace,1,funtion ,function,7,7/16/2019 17:04,NULL,funtion' may be misspelled - perhaps 'function'?
5636b25e_7b61c830,delete,2,old struct,NULL,7,7/15/2019 18:39,NULL,How are you handling situations where the old struct is used? Just ignoring that case?
565d6061_98ed19bf,replace,1,is_vmx_supported(),is_smx_supported(),11,7/15/2019 8:25,NULL,"You have a is_vmx_supported(). Why don't you have is_smx_supported() ?

And why is vmx a dynamic option, but smx is always?"
56738216_f7c915d9,delete,2,result,NULL,11,7/18/2019 3:33,NULL,"Hi Jonathan, you have to negate the result here.
while (!(stopwatch_expired(sw)))"
568054f4_94eb0835,insert,3,NULL,temp register,11,7/17/2019 4:36,NULL,Do this with a temp register.
56eb9c12_cedc979e,delete,2,long long,NULL,9,7/21/2019 19:05,NULL,If these macros are used on 32-bit values why did you make them long long?
5710ad0b_99cde02f,insert,3,NULL,BLOCK_READ macro,7,7/12/2019 11:37,NULL,also add a BLOCK_READ macro for the callers?
5720a09f_c5cdef58,not_enough,0,NULL,NULL,11,7/18/2019 2:46,NULL,a device tree
577cc5fe_85329630,delete,2,#define,NULL,11,7/18/2019 4:33,NULL,Would it make sense to set up a #define for this?
57c2a310_74317cd1,insert,3,NULL,GPIO low results,11,7/17/2019 5:00,NULL,With other variants(?)/projects setting this GPIO low results in 3 V.
58493b30_8b7af84b,delete,2,guard,NULL,9,7/16/2019 15:21,NULL,why u need this guard unless u also select CHROMEEC in ur mainboard?
5875575a_d66a48fc,insert,3,NULL,spec and version,10,7/15/2019 9:31,NULL,Add spec and version?
5888d827_e8f66c30,insert,3,NULL,tabs,11,7/19/2019 4:44,NULL,tabs for indention throughout your change
594c085e_0aedae73,delete,2,initialize,NULL,11,7/17/2019 15:24,NULL,no need to initialize this here since it is being initialied on line 150
59aca266_e5321697,replace,1,two xxx_resource(),running number,10,7/19/2019 9:10,NULL,"Careful, this is a running number. No two xxx_resource() calls may have the same number there or they'll overwrite each other."
59c4d399_e5223246,not_enough,0,NULL,NULL,7,7/15/2019 17:35,NULL,please also make that the following code is only run for devices on bus 0
5a01319a_aa61174e,replace,1,https://review.coreboot.org/c/22517/,CONFIG_GRU_BASEBOARD_SCARLET,7,7/12/2019 12:10,NULL,Please rebase onto https://review.coreboot.org/c/22517/ and use CONFIG_GRU_BASEBOARD_SCARLET here.
5a2ca52d_58dd416f,delete,2,style,NULL,11,7/14/2019 13:33,NULL,bad style
5afdb9e1_4ca85b55,replace,1,floating point operations,9 * <X> / 10,11,7/23/2019 9:55,NULL,We shouldn't have floating point operations. Use 9 * <X> / 10.
5b5fc008_1549fd74,insert,3,NULL,one more tab,11,7/15/2019 3:12,NULL,one more tab needed.
5b62528b_d07e9a11,replace,1,formatting,separate commit,9,7/15/2019 19:54,NULL,Please change the formatting in a separate commit.
5bc47008_f59b6c23,replace,1,variable valid_index,return index,1,6/27/2019 11:12,NULL,"You can also return early here:
return index;

Then you won't need to maintain the variable valid_index."
5bf5c519_a2896bc7,delete,2,"#warning Please implement mtime_init for your platform""""",NULL,11,7/19/2019 9:39,NULL,See above. Warnings are treated as errors in coreboot.
5c902bea_4587ad75,insert,3,NULL,ACPI_IRQ_WAKE,11,7/24/2019 15:20,NULL,Isn't this just 0 or 1? and for all the _WAKE variants you expect this to be 1? For all these variants .irq.wake should always be ACPI_IRQ_WAKE.
5c913c30_e498e096,replace,1,5 s,5s,10,7/19/2019 7:18,NULL,*5 s* or *5s* as *s* is the SI unit.
5c9ef491_7e25466c,not_enough,0,NULL,NULL,10,7/15/2019 6:22,NULL,nit: technically dt_find_bin_prop() will already reset these for you
5cd23193_215299c6,delete,2,space,NULL,10,7/18/2019 9:43,NULL,This is just PCI config space now?
5cd8dc34_240d0a29,delete,2,else,NULL,10,7/15/2019 6:07,NULL,There is a return in the if block. You don't need to add else. That way rest of the code doesn't need additional tab.
5cfe4cfe_3c56bee4,insert,3,NULL,seem,10,7/15/2019 6:05,NULL,speeds seem
5d118268_5906a81d,not_enough,0,NULL,NULL,10,7/19/2019 7:13,NULL,"Well.. I do not notice coreboot ever filling in CDIT in the ACPI tables we write, so might as well clear this unconditionally?

grep PICK_CDIT"
5d43702e_c3d7e8a7,delete,2,one tab,NULL,10,7/19/2019 9:16,NULL,"No idea, where one more tab came from. Probably using Vim’s `=` command."
5d690bde_c58789fc,delete,2,storage,NULL,11,7/19/2019 9:29,NULL,storage
5d6f6581_0f474968,insert,3,NULL,const,10,7/18/2019 9:45,NULL,no more const?
5d7f1920_8d4c8b30,delete,2,print,NULL,10,7/15/2019 9:32,NULL,"No need to print them, they are 0 on this path."
5dc36ac3_18867c65,insert,3,NULL,short comment,10,7/18/2019 9:47,NULL,Please add a short comment describing what size32 returns
5ddbef74_4e7084b7,replace,1,namespace,MIPI_INIT_CMD(),11,7/18/2019 3:36,NULL,"Let's namespace this a little better, e.g. MIPI_INIT_CMD()"
5e1eab79_eb63ace1,delete,2,failure,NULL,7,7/12/2019 12:25,NULL,failure
5e3fbe24_426aee53,insert,3,NULL,if (IS_ENABLED(CONFIG_SUBSYSTEM_VENDOR_ID)),11,7/17/2019 8:39,NULL,"use if (IS_ENABLED(CONFIG_SUBSYSTEM_VENDOR_ID))"""""
5e60c796_b8601001,insert,3,NULL,space,9,7/18/2019 8:25,NULL,space after if
5f79fce3_c42c83ee,delete,2,/* Now that it is not needed any more hide P2SB device again. */,NULL,11,7/19/2019 12:33,NULL,"With the comment above, I believe this comment could be removed."
5f8335ef_5a3949dd,insert,3,NULL,NUL termination,10,7/19/2019 7:54,NULL,"I was suggesting to set the last byte to NUL to ensure NUL termination. Yes, it could clip the name, but it at least ensures we aren't going past the end of the of a buffer. "
6065be15_6b28749f,delete,2,required,NULL,7,7/18/2019 9:08,NULL,Where are these required to be known by the user of the library?
609c4074_a7bc9ab8,replace,1,aligment,alignment,7,7/18/2019 19:34,NULL,aligment' may be misspelled - perhaps 'alignment'?
60ca2bd9_c55321e2,delete,2,#ERROR!,NULL,7,7/18/2019 20:17,NULL,#ERROR!
61278720_fc273744,not_enough,0,NULL,NULL,10,7/16/2019 6:17,NULL,a minor question: why can't we do this in verstage?
619ee311_1009a7f7,insert,3,NULL,identifier name,10,7/16/2019 6:05,NULL,function definition argument 'void *' should also have an identifier name
628fba28_3d0a7a1c,not_enough,0,NULL,NULL,7,7/12/2019 12:09,NULL,still incomplete?
62ab11f0_d460fa21,delete,2,preprocessor,NULL,9,7/21/2019 18:58,NULL,Drop preprocessor.. if (IS_ENABLED(x))
6417b34b_7134fcd7,insert,3,NULL,Power,7,7/18/2019 18:28,NULL,Power
642034e6_a104219a,replace,1,TUNNING,TUNING,11,7/18/2019 3:25,NULL,TUNNING' may be misspelled - perhaps 'TUNING'?
645cd020_0709510b,insert,3,NULL,influences,7,7/16/2019 17:10,NULL,influences
64604f23_a26cba4a,not_enough,0,NULL,NULL,8,7/18/2019 19:08,NULL,"Is the memory addressed here using split 0xcd4/0xcd5 IO method the same that is available in ACPI MMIO space at base + 0x500?
50742 Rev 3.07 p. 1241 or grep for BIOS RAM""."""
64b012ff_b5b2d7e2,delete,2,uint8_t variant_board_id(void);,NULL,11,7/24/2019 15:31,NULL,I think you can nuke this one. There's going to be consistency with gather board id.
64f876b9_8ec284f2,replace,1,PCIe,USB,11,7/19/2019 4:53,NULL,BT is USB not PCIe.
6523035f_4ea898b4,delete,2,don't need that check,NULL,8,7/18/2019 12:17,NULL,"why u need < 0 check, fsp_fill_mrc_cache itself can return 0 or -1. if 0 that mean u don't even want to enter else u want to enter here, hence u don't need that check, -1 will use as unsigned"
652e22d1_89a43b65,insert,3,NULL,((xmp[4] << 8) + xmp[3]) & 0x7fff,11,7/17/2019 15:07,NULL,"According to spec 1.1 it's 
((xmp[4] << 8) + xmp[3]) & 0x7fff"
65799462_c3b7e31f,delete,2,const,NULL,10,7/19/2019 8:07,NULL,const doesn't really buy us anything here.
65c5db10_617ac6f0,replace,1,"PRJ_LIST_MIN,
PRJ_DEFAULT","PRJ_AKALI,
PRJ_LIST_MAX = 0x6",7,7/16/2019 19:41,NULL,"I think we can change like below
        PRJ_LIST_MIN,
        PRJ_AKALI,
        PRJ_DEFAULT,
        PRJ_LIST_MAX = 0x6"
6600fc0f_2ba5071c,delete,2,lines,NULL,10,7/12/2019 13:20,NULL,This should be removed from here now.
66038031_3e732e0c,replace,1,copyright line,Google LLC,7,7/15/2019 17:10,NULL,"I thought the copyright line needs to be different for Google now. Something like:

> Google LLC"
66c3756c_dd99fdba,insert,3,NULL,fixup,7,7/12/2019 12:33,NULL,I forgot to apply the fixup for the typo before uploading..
66f90052_021be116,replace,1,command tristate,Disable,11,7/18/2019 7:12,NULL,"Just say Disable"" since this config is used to basically disable command tristate?"""
66fcdac8_018dd0a8,not_enough,0,NULL,NULL,10,7/19/2019 9:12,NULL,same here...
67a859a9_9487b541,insert,3,NULL,C89 style comments,10,7/16/2019 6:46,NULL,Please use C89 style comments.
67cfae16_cf77e9b6,insert,3,NULL,space,7,7/24/2019 20:14,NULL,"Add a space after valid:

 valid */"
68eb1f08_a90bb1bd,insert,3,NULL,tab,7,7/16/2019 19:24,NULL,Please keep the tab.
68ed4d9b_49293758,not_enough,0,NULL,NULL,10,7/18/2019 9:42,NULL,What's the reason for removing the push/pop?
695f5321_a2ea570b,insert,3,NULL,vectors[1],9,7/18/2019 7:24,NULL,Careful
69c0c13e_3b8210e2,replace,1,maintain different SKU ids,macro,10,7/16/2019 6:23,NULL,"Please, instead of hard coding use the macro for this 9, so in future easy to change and maintain for different SKU ids."
6a0ae419_fe36a670,replace,1,NULL,SIMPLE_DEVICE,7,7/24/2019 20:26,NULL,/* !__SIMPLE_DEVICE__ */
6b904559_dc37b038,delete,2,unnecessary line,NULL,11,7/24/2019 15:19,NULL,Avoid unnecessary line continuations
6ba37b1b_9b37a542,not_enough,0,NULL,NULL,10,7/19/2019 8:30,NULL,"what happens on error if acpi_create_igfx_rmrr returns 0 ?
Does acpi_dmar_rmrr_fixup handle that properly ?"
6c630ffc_8ba4429c,delete,2,FIXME: check this function.,NULL,11,7/17/2019 8:54,NULL,Resolve fixme or remove it
6caef2e5_095def38,insert,3,NULL,2010,7,7/15/2019 19:32,NULL,2010
6d37ad6a_dc4fd8d9,insert,3,NULL,function and traditional_mem_size,10,7/15/2019 6:36,NULL,As a further optimization you could pass the IGD device to this function and traditional_mem_size one. This one can use the config and the latter would check for !enabled. Your call if you want.
6de318b2_06e457b0,replace,1,callback,extern variables,10,7/19/2019 7:01,NULL,Just curious: Do you need a callback for this? Or can you just define extern variables for uart array and uart array count?
6eeabf08_3a796e63,not_enough,0,NULL,NULL,10,7/16/2019 6:42,NULL,What's this tuple mean w.r.t. allocation?
6f2c4678_aa91e92d,delete,2,gm_res->base,NULL,7,7/19/2019 4:21,NULL,This check isn't required. If gm_res->base is 0 then it will be returned as 0 below.
6fefead5_8ed502a7,insert,3,NULL,irq 0x70,10,7/19/2019 9:12,NULL,usually put about irq 0x70 = ...
7009419b_e9d5f900,replace,1,separate function,new function,10,7/16/2019 6:47,NULL,Would it make sense to move the new code to a separate function and just call this new function from mainboard_init()? This will leave mainbaord_init() more readable.
700e9f66_c19d05ca,replace,1,have been,has been,10,7/18/2019 9:38,NULL,"instead of should have been"" use ""has been"""
703fe6a7_73bb47cb,delete,2,header file,NULL,10,7/19/2019 7:52,NULL,This doesn't seem to be needed for this header file.
70445c88_2dfbb9dd,insert,3,NULL,"VIRTUAL_ROM_BASE, IFD_BIOS_START",7,7/18/2019 9:16,NULL,"This math is too slick for its own good. We should be using VIRTUAL_ROM_BASE to calculate the offset in memory-mapped space and add IFD_BIOS_START to fully translate. Yes, I understand the math works out, but it's not very transparent in how things are currently written.

i.e.

xlate_base = VIRTUAL_ROM_BASE;
return (uintptr_t)p - xlate_base + CONFIG_IFD_BIOS_START;"
70445c88_844c6a8e,insert,3,NULL,space,10,7/18/2019 9:45,NULL,here too
70445c88_b861c9ae,not_enough,0,NULL,NULL,9,7/16/2019 15:53,NULL,Is this there for the MRC binary?
70537c27_a6a6064b,insert,3,NULL,whole code,9,7/24/2019 20:19,NULL,Takes the whole code out? We have git.
7081bcc7_057cbca6,insert,3,NULL,spacing issues,10,7/18/2019 6:09,NULL,"This still has spacing issues. Siyuan, `indent -linux the/file.c` and then `git diff` should show you the style problems. Best would be to use an editor taking care of this though."
7081bcc7_3f1c6b0d,delete,2,Remove,NULL,10,7/15/2019 16:41,NULL,Remove.
7081bcc7_9f6edf9c,delete,2,IS_ENABLED(),NULL,10,7/19/2019 8:25,NULL,if IS_ENABLED()
7081bcc7_aab6f7fc,not_enough,0,NULL,NULL,7,7/16/2019 19:42,NULL,What are you trying to say that isn't in the code in the next lines?
7081bcc7_ca85732c,replace,1,len != sizeof(struct cbfs_file_attrs),cbfs file abstraction,11,7/23/2019 10:00,NULL,"It's going to need more than this. Since we aren't playing funny pointer games like cbfstool, and we're trying not to leak mappings which this requires we'll need to provide the cbfs file abstraction back since we're sideloading metadata with the file.

I feel like this violates layering abstractions. But for starters we'd have to do this:

struct cbfsf {
   struct region_device attrs;
   struct region_device data;
};

*or*

struct cbfsf {
    struct region_device data;
    struct cbfs_file_attrs attr;
};

While noting that we cannot support any attribute we can't figure out. i.e. len != sizeof(struct cbfs_file_attrs)."
7098dc33_a1b05852,replace,1,achitectures,spelling,11,7/19/2019 12:16,NULL,a*r*chitectures
7098dc33_a4b626fd,insert,3,NULL,tab,7,7/12/2019 10:33,NULL,Please use a tab for alignment as mostly used above and below.
7098dc33_e1318060,insert,3,NULL,represents,10,7/19/2019 7:49,NULL,represents
7098dc33_e1c8a060,delete,2,memset(),NULL,10,7/15/2019 9:28,NULL,Why did we memset() here again?
70c61c32_08c61b52,insert,3,NULL,multiple device IDs,10,7/15/2019 9:11,NULL,We have structure to list multiple device IDs for same vendor.
70c61c32_189bca4d,delete,2,paragraph,NULL,7,7/24/2019 20:45,NULL,remove paragraph
70c61c32_296c3675,not_enough,0,NULL,NULL,1,7/4/2019 4:44,NULL,where's that change coming from? (0x85 to 0x87)
70c61c32_437964f0,insert,3,NULL,do{ }while(),11,7/17/2019 4:57,NULL,I guess I should have made this a do{ }while();
70c61c32_574846aa,delete,2,spaces,NULL,11,7/17/2019 15:51,NULL,more trailing whitespace
70c61c32_585712ca,not_enough,0,NULL,NULL,9,7/18/2019 11:12,NULL,That's obvious.
70c61c32_588072ce,delete,2,#include <device/pci_ids.h>,NULL,9,7/16/2019 16:06,NULL,unused
70c61c32_62e6dec4,delete,2,magic numbers,NULL,7,7/19/2019 4:36,NULL,What is this sequence actually doing. I see a lot of magic numbers.
70c61c32_6941ded1,insert,3,NULL,comment,11,7/15/2019 13:24,NULL,Should the comment also be updated?
70c61c32_98c49a1e,replace,1,comment in the middle,comment above the function,7,7/15/2019 17:46,NULL,"Though if you still want to have this comment, please put it above the function, not in the middle."
70c61c32_a9aee628,delete,2,ifdef,NULL,9,7/24/2019 17:36,NULL,"Can you remove this ifdef, too, as part of your fix? This is really the culprit (and should go, before anyone considers this a viable practice)"
70c61c32_b75baa79,delete,2,whitespace,NULL,10,7/12/2019 12:43,NULL,Please remove trailing whitespace.
70c61c32_b897161e,insert,3,NULL,proper mask 0xf0000000,7,7/16/2019 18:22,NULL,"please use a proper mask, like say, 0xf0000000"
70c61c32_d87a2212,delete,2,#if guard,NULL,10,7/19/2019 8:19,NULL,no need to #if guard this.
70c61c32_f8d27edf,insert,3,NULL,bitness reg32,10,7/18/2019 9:48,NULL,"should indicate bitness, so reg32."
70c9bc78_161efcd1,delete,2,f CONFIG_K8_REV_F_SUPPORT,NULL,11,7/18/2019 4:40,NULL,"#if IS_ENABLED(CONFIG_K8_REV_F_SUPPORT)

But does it really need the guard?"
70c9bc78_3623f81a,delete,2,#if CONFIG_K8_REV_F_SUPPORT,NULL,11,7/19/2019 9:42,NULL,IS_ENABLED()
70c9bc78_5c289574,delete,2,#endif,NULL,10,7/12/2019 12:39,NULL,"Change to if (!IS_ENABLED(CONFIG..."" and remove #endif."""
